pcut_position,psvol_position,label
-815762,69431,0
-815751,69439,0
-815741,69447,0
-815730,69456,0
-815720,69464,0
-815709,69472,0
-815698,69480,0
-815687,69488,0
-815676,69496,0
-815665,69504,0
-815654,69512,0
-815643,69520,0
-815632,69528,0
-815620,69537,0
-815609,69545,0
-815598,69553,0
-815586,69561,0
-815574,69569,0
-815563,69577,0
-815551,69585,0
-815539,69593,0
-815527,69602,0
-815515,69610,0
-815503,69618,0
-815491,69626,0
-815479,69634,0
-815467,69642,0
-815454,69650,0
-815442,69658,0
-815430,69666,0
-815417,69674,0
-815404,69683,0
-815392,69691,0
-815379,69699,0
-815366,69707,0
-815354,69715,0
-815341,69723,0
-815328,69731,0
-815315,69739,0
-815302,69747,0
-815289,69755,0
-815276,69764,0
-815263,69772,0
-815249,69780,0
-815236,69788,0
-815223,69796,0
-815209,69804,0
-815196,69812,0
-815182,69820,0
-815169,69828,0
-815155,69837,0
-815142,69845,0
-815128,69853,0
-815114,69861,0
-815101,69869,0
-815087,69877,0
-815073,69885,0
-815059,69893,0
-815045,69901,0
-815032,69910,0
-815018,69918,0
-815004,69926,0
-814990,69934,0
-814975,69942,0
-814962,69950,0
-814948,69958,0
-814934,69966,0
-814920,69974,0
-814905,69982,0
-814891,69990,0
-814877,69998,0
-814863,70006,0
-814849,70014,0
-814835,70022,0
-814821,70030,0
-814807,70038,0
-814793,70045,0
-814779,70053,0
-814766,70061,0
-814752,70069,0
-814738,70077,0
-814724,70084,0
-814710,70092,0
-814696,70100,0
-814683,70107,0
-814669,70115,0
-814655,70123,0
-814642,70131,0
-814628,70138,0
-814615,70146,0
-814601,70153,0
-814588,70161,0
-814575,70168,0
-814562,70175,0
-814548,70183,0
-814535,70190,0
-814522,70197,0
-814509,70205,0
-814496,70212,0
-814483,70219,0
-814470,70226,0
-814457,70233,0
-814445,70240,0
-814432,70248,0
-814420,70255,0
-814407,70262,0
-814395,70269,0
-814382,70275,0
-814370,70282,0
-814358,70289,0
-814345,70296,0
-814333,70303,0
-814321,70310,0
-814309,70316,0
-814297,70323,0
-814285,70330,0
-814273,70336,0
-814261,70343,0
-814249,70350,0
-814238,70356,0
-814226,70363,0
-814214,70369,0
-814203,70375,0
-814191,70382,0
-814180,70388,0
-814169,70394,0
-814158,70400,0
-814147,70407,0
-814136,70413,0
-814124,70419,0
-814113,70425,0
-814102,70431,0
-814092,70437,0
-814081,70443,0
-814070,70449,0
-814059,70455,0
-814048,70461,0
-814038,70467,0
-814027,70473,0
-814017,70479,0
-814006,70485,0
-813995,70491,0
-813985,70497,0
-813975,70503,0
-813964,70508,0
-813954,70514,0
-813944,70520,0
-813934,70526,0
-813923,70531,0
-813913,70537,0
-813903,70543,0
-813893,70548,0
-813883,70554,0
-813873,70560,0
-813863,70565,0
-813853,70571,0
-813843,70576,0
-813833,70582,0
-813823,70587,0
-813813,70593,0
-813804,70599,0
-813794,70604,0
-813784,70610,0
-813774,70615,0
-813765,70621,0
-813755,70626,0
-813745,70632,0
-813735,70637,0
-813726,70643,0
-813716,70648,0
-813706,70654,0
-813697,70659,0
-813687,70665,0
-813677,70670,0
-813668,70676,0
-813658,70682,0
-813648,70687,0
-813639,70693,0
-813629,70698,0
-813620,70704,0
-813610,70709,0
-813601,70715,0
-813591,70720,0
-813582,70726,0
-813572,70731,0
-813563,70737,0
-813553,70742,0
-813544,70748,0
-813535,70754,0
-813525,70759,0
-813516,70765,0
-813507,70770,0
-813497,70776,0
-813488,70781,0
-813479,70787,0
-813469,70792,0
-813460,70798,0
-813451,70803,0
-813442,70809,0
-813433,70815,0
-813424,70820,0
-813414,70826,0
-813405,70831,0
-813396,70837,0
-813387,70842,0
-813378,70848,0
-813369,70853,0
-813360,70859,0
-813351,70864,0
-813342,70870,0
-813333,70875,0
-813325,70881,0
-813316,70887,0
-813307,70892,0
-813298,70898,0
-813289,70903,0
-813281,70909,0
-813272,70914,0
-813263,70920,0
-813254,70925,0
-813246,70931,0
-813237,70936,0
-813229,70942,0
-813220,70948,0
-813212,70953,0
-813203,70959,0
-813195,70964,0
-813186,70970,0
-813178,70975,0
-813169,70981,0
-813161,70986,0
-813153,70992,0
-813145,70997,0
-813136,71003,0
-813128,71009,0
-813120,71014,0
-813112,71020,0
-813104,71025,0
-813096,71031,0
-813087,71036,0
-813079,71042,0
-813071,71047,0
-813063,71053,0
-813056,71058,0
-813048,71064,0
-813040,71069,0
-813032,71075,0
-813024,71081,0
-813016,71086,0
-813009,71092,0
-813001,71097,0
-812993,71103,0
-812986,71108,0
-812978,71114,0
-812971,71119,0
-812963,71125,0
-812956,71130,0
-812948,71136,0
-812941,71141,0
-812934,71147,0
-812926,71153,0
-812919,71158,0
-812912,71164,0
-812905,71169,0
-812897,71175,0
-812890,71180,0
-812883,71186,0
-812876,71191,0
-812869,71197,0
-812862,71202,0
-812855,71208,0
-812848,71214,0
-812841,71219,0
-812835,71225,0
-812828,71230,0
-812821,71236,0
-812814,71241,0
-812808,71247,0
-812801,71252,0
-812795,71258,0
-812788,71263,0
-812781,71269,0
-812775,71274,0
-812769,71280,0
-812762,71286,0
-812756,71291,0
-812749,71297,0
-812743,71302,0
-812737,71308,0
-812731,71313,0
-812725,71319,0
-812719,71324,0
-812713,71330,0
-812707,71335,0
-812701,71341,0
-812695,71347,0
-812689,71352,0
-812683,71358,0
-812677,71363,0
-812671,71369,0
-812666,71374,0
-812660,71380,0
-812654,71385,0
-812649,71391,0
-812643,71396,0
-812638,71402,0
-812632,71407,0
-812627,71413,0
-812622,71419,0
-812616,71424,0
-812611,71430,0
-812606,71435,0
-812600,71441,0
-812595,71446,0
-812590,71452,0
-812585,71457,0
-812580,71463,0
-812575,71468,0
-812570,71474,0
-812565,71480,0
-812560,71485,0
-812556,71491,0
-812551,71496,0
-812546,71502,0
-812542,71507,0
-812537,71513,0
-812532,71518,0
-812528,71524,0
-812523,71529,0
-812519,71535,0
-812514,71540,0
-812510,71546,0
-812506,71552,0
-812502,71557,0
-812497,71563,0
-812493,71568,0
-812489,71574,0
-812485,71579,0
-812481,71585,0
-812477,71590,0
-812473,71596,0
-812469,71602,0
-812465,71607,0
-812461,71613,0
-812458,71618,0
-812454,71624,0
-812450,71629,0
-812447,71635,0
-812443,71640,0
-812439,71646,0
-812436,71651,0
-812432,71657,0
-812429,71662,0
-812426,71668,0
-812422,71674,0
-812419,71679,0
-812416,71685,0
-812413,71690,0
-812409,71696,0
-812406,71701,0
-812403,71707,0
-812400,71712,0
-812397,71718,0
-812394,71723,0
-812392,71729,0
-812389,71734,0
-812386,71740,0
-812383,71746,0
-812381,71751,0
-812378,71757,0
-812375,71762,0
-812373,71768,0
-812370,71773,0
-812368,71779,0
-812365,71784,0
-812363,71790,0
-812361,71795,0
-812358,71801,0
-812356,71807,0
-812354,71812,0
-812352,71818,0
-812350,71823,0
-812347,71829,0
-812345,71834,0
-812343,71840,0
-812342,71845,0
-812340,71851,0
-812338,71856,0
-812336,71862,0
-812334,71868,0
-812332,71873,0
-812331,71879,0
-812329,71884,0
-812328,71890,0
-812326,71895,0
-812324,71901,0
-812323,71906,0
-812322,71912,0
-812320,71917,0
-812319,71923,0
-812318,71928,0
-812316,71934,0
-812315,71940,0
-812314,71945,0
-812313,71951,0
-812312,71956,0
-812311,71962,0
-812310,71967,0
-812309,71973,0
-812308,71978,0
-812307,71984,0
-812306,71989,0
-812305,71995,0
-812304,72001,0
-812304,72006,0
-812303,72012,0
-812302,72017,0
-812302,72023,0
-812301,72028,0
-812301,72034,0
-812300,72039,0
-812300,72045,0
-812300,72050,0
-812299,72056,0
-812299,72061,0
-812299,72067,0
-812298,72073,0
-812298,72078,0
-812298,72084,0
-812298,72089,0
-812298,72095,0
-812298,72100,0
-812298,72106,0
-812298,72111,0
-812298,72117,0
-812298,72122,0
-812298,72128,0
-812298,72133,0
-812298,72139,0
-812299,72145,0
-812299,72150,0
-812299,72156,0
-812300,72161,0
-812300,72167,0
-812301,72172,0
-812301,72178,0
-812301,72184,0
-812302,72189,0
-812303,72195,0
-812303,72201,0
-812304,72206,0
-812305,72212,0
-812305,72218,0
-812306,72224,0
-812307,72229,0
-812308,72235,0
-812308,72241,0
-812309,72247,0
-812310,72253,0
-812311,72259,0
-812312,72265,0
-812313,72271,0
-812314,72277,0
-812315,72284,0
-812316,72290,0
-812318,72296,0
-812319,72303,0
-812320,72309,0
-812321,72315,0
-812322,72322,0
-812324,72328,0
-812325,72335,0
-812326,72341,0
-812328,72348,0
-812329,72354,0
-812331,72361,0
-812332,72367,0
-812334,72373,0
-812335,72380,0
-812337,72386,0
-812338,72393,0
-812340,72399,0
-812341,72406,0
-812343,72412,0
-812345,72418,0
-812347,72425,0
-812348,72431,0
-812350,72437,0
-812352,72443,0
-812354,72449,0
-812356,72455,0
-812358,72462,0
-812360,72468,0
-812362,72474,0
-812364,72480,0
-812366,72486,0
-812368,72492,0
-812370,72498,0
-812372,72504,0
-812374,72510,0
-812376,72516,0
-812378,72522,0
-812381,72528,0
-812383,72534,0
-812385,72540,0
-812388,72546,0
-812390,72552,0
-812392,72558,0
-812395,72564,0
-812397,72570,0
-812400,72576,0
-812402,72583,0
-812405,72589,0
-812408,72595,0
-812410,72601,0
-812413,72607,0
-812416,72614,0
-812418,72620,0
-812421,72627,0
-812424,72633,0
-812427,72639,0
-812430,72646,0
-812433,72652,0
-812436,72659,0
-812439,72666,0
-812442,72672,0
-812445,72679,0
-812448,72686,0
-812451,72692,0
-812454,72699,0
-812457,72706,0
-812461,72713,0
-812464,72719,0
-812467,72726,0
-812471,72733,0
-812474,72740,0
-812477,72748,0
-812481,72755,0
-812484,72762,0
-812488,72769,0
-812491,72776,0
-812495,72783,0
-812498,72790,0
-812502,72798,0
-812505,72805,0
-812509,72812,0
-812512,72819,0
-812516,72827,0
-812520,72834,0
-812523,72842,0
-812527,72849,0
-812531,72857,0
-812534,72864,0
-812538,72872,0
-812542,72879,0
-812546,72887,0
-812549,72894,0
-812553,72902,0
-812557,72910,0
-812561,72918,0
-812564,72925,0
-812568,72933,0
-812572,72941,0
-812576,72949,0
-812579,72957,0
-812583,72964,0
-812587,72972,0
-812591,72980,0
-812594,72988,0
-812598,72996,0
-812602,73004,0
-812605,73012,0
-812609,73020,0
-812613,73028,0
-812616,73036,0
-812620,73044,0
-812624,73052,0
-812627,73060,0
-812631,73068,0
-812634,73076,0
-812638,73084,0
-812641,73092,0
-812644,73101,0
-812648,73109,0
-812651,73117,0
-812654,73125,0
-812658,73133,0
-812661,73141,0
-812664,73149,0
-812667,73157,0
-812670,73166,0
-812673,73174,0
-812676,73182,0
-812679,73190,0
-812682,73198,0
-812685,73206,0
-812688,73214,0
-812690,73222,0
-812693,73230,0
-812696,73238,0
-812698,73246,0
-812701,73255,0
-812703,73263,0
-812706,73271,0
-812708,73279,0
-812710,73287,0
-812712,73295,0
-812715,73303,0
-812717,73311,0
-812719,73319,0
-812721,73327,0
-812723,73335,0
-812724,73344,0
-812726,73352,0
-812728,73360,0
-812730,73368,0
-812731,73376,0
-812733,73384,0
-812734,73392,0
-812736,73400,0
-812737,73409,0
-812738,73417,0
-812739,73425,0
-812740,73433,0
-812741,73441,0
-812742,73449,0
-812743,73457,0
-812744,73465,0
-812745,73473,0
-812745,73481,0
-812746,73489,0
-812746,73498,0
-812747,73506,0
-812747,73514,0
-812747,73522,0
-812748,73530,0
-812748,73538,0
-812748,73546,0
-812748,73554,0
-812747,73562,0
-812747,73571,0
-812747,73579,0
-812747,73587,0
-812746,73595,0
-812745,73603,0
-812745,73611,0
-812744,73619,0
-812743,73627,0
-812742,73635,0
-812741,73643,0
-812740,73652,0
-812739,73660,0
-812738,73668,0
-812736,73676,0
-812735,73684,0
-812734,73692,0
-812732,73700,0
-812730,73708,0
-812728,73717,0
-812727,73725,0
-812725,73733,0
-812723,73741,0
-812720,73749,0
-812718,73757,0
-812716,73765,0
-812713,73773,0
-812711,73781,0
-812708,73789,0
-812705,73798,0
-812703,73806,0
-812700,73814,0
-812697,73822,0
-812694,73830,0
-812691,73838,0
-812687,73846,0
-812684,73854,0
-812680,73862,0
-812677,73870,0
-812673,73878,0
-812669,73887,0
-812666,73895,0
-812662,73903,0
-812658,73911,0
-812654,73919,0
-812649,73927,0
-812645,73935,0
-812641,73943,0
-812636,73952,0
-812632,73960,0
-812627,73968,0
-812622,73976,0
-812617,73984,0
-812612,73992,0
-812607,74000,0
-812602,74008,0
-812597,74016,0
-812591,74024,0
-812586,74033,0
-812580,74041,0
-812575,74049,0
-812569,74057,0
-812563,74065,0
-812557,74073,0
-812551,74081,0
-812545,74089,0
-812538,74097,0
-812532,74106,0
-812526,74114,0
-812519,74122,0
-812513,74130,0
-812506,74138,0
-812499,74146,0
-812492,74154,0
-812485,74162,0
-812478,74170,0
-812471,74179,0
-812464,74187,0
-812456,74195,0
-812449,74203,0
-812441,74211,0
-812433,74219,0
-812426,74227,0
-812418,74235,0
-812410,74243,0
-812402,74251,0
-812394,74260,0
-812385,74268,0
-812377,74276,0
-812369,74284,0
-812360,74292,0
-812352,74300,0
-812343,74308,0
-812334,74316,0
-812325,74324,0
-812317,74333,0
-812307,74341,0
-812298,74349,0
-812289,74357,0
-812280,74365,0
-812270,74373,0
-812261,74381,0
-812251,74389,0
-812242,74397,0
-812232,74405,0
-812222,74414,0
-812212,74422,0
-812202,74430,0
-812192,74438,0
-812182,74446,0
-812172,74454,0
-812162,74462,0
-812151,74470,0
-812141,74479,0
-812130,74487,0
-812120,74495,0
-812109,74503,0
-812098,74511,0
-812087,74519,0
-812076,74527,0
-812065,74535,0
-812054,74543,0
-812043,74551,0
-812032,74560,0
-812020,74568,0
-812009,74576,0
-811998,74584,0
-811986,74592,0
-811974,74600,0
-811963,74608,0
-811951,74616,0
-811939,74624,0
-811927,74632,0
-811915,74641,0
-811903,74649,0
-811891,74657,0
-811879,74665,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791008,102357,0
-791007,102357,0
-791007,102357,0
-791007,102357,0
-791007,102358,0
-791007,102358,0
-791006,102358,0
-791006,102358,0
-791006,102359,0
-791005,102359,0
-791005,102359,0
-791005,102360,0
-791004,102360,0
-791004,102361,0
-791003,102361,0
-791003,102361,0
-791002,102362,0
-791002,102363,0
-791001,102363,0
-791000,102364,0
-791000,102364,0
-790999,102365,0
-790998,102366,0
-790997,102367,0
-790997,102367,0
-790996,102368,0
-790995,102369,0
-790994,102370,0
-790993,102371,0
-790992,102372,0
-790991,102373,0
-790990,102374,0
-790989,102375,0
-790988,102376,0
-790987,102377,0
-790986,102378,0
-790984,102380,0
-790983,102381,0
-790982,102382,0
-790981,102384,0
-790979,102385,0
-790978,102387,0
-790977,102388,0
-790975,102390,0
-790974,102391,0
-790972,102393,0
-790971,102394,0
-790969,102396,0
-790967,102398,0
-790966,102400,0
-790964,102401,0
-790963,102403,0
-790961,102405,0
-790959,102407,0
-790957,102409,0
-790956,102411,0
-790954,102413,0
-790952,102415,0
-790950,102417,0
-790948,102419,0
-790946,102422,0
-790944,102424,0
-790943,102426,0
-790941,102428,0
-790939,102431,0
-790937,102433,0
-790935,102435,0
-790933,102438,0
-790931,102440,0
-790928,102443,0
-790926,102445,0
-790924,102448,0
-790922,102450,0
-790920,102453,0
-790918,102455,0
-790916,102458,0
-790914,102461,0
-790912,102463,0
-790909,102466,0
-790907,102469,0
-790905,102472,0
-790903,102474,0
-790901,102477,0
-790899,102480,0
-790897,102483,0
-790894,102486,0
-790892,102489,0
-790890,102491,0
-790888,102494,0
-790886,102497,0
-790884,102500,0
-790882,102503,0
-790879,102506,0
-790877,102509,0
-790875,102512,0
-790873,102515,0
-790871,102517,0
-790869,102520,0
-790867,102523,0
-790865,102526,0
-790863,102529,0
-790861,102532,0
-790859,102535,0
-790857,102538,0
-790855,102541,0
-790853,102544,0
-790851,102547,0
-790849,102550,0
-790847,102552,0
-790845,102555,0
-790844,102558,0
-790842,102561,0
-790840,102564,0
-790838,102567,0
-790836,102570,0
-790834,102573,0
-790833,102576,0
-790831,102579,0
-790829,102582,0
-790827,102584,0
-790825,102587,0
-790824,102590,0
-790822,102593,0
-790820,102596,0
-790819,102599,0
-790817,102602,0
-790815,102605,0
-790813,102608,0
-790812,102611,0
-790810,102614,0
-790808,102616,0
-790807,102619,0
-790805,102622,0
-790804,102625,0
-790802,102628,0
-790800,102631,0
-790799,102634,0
-790797,102637,0
-790796,102640,0
-790794,102643,0
-790793,102646,0
-790791,102648,0
-790790,102651,0
-790788,102654,0
-790787,102657,0
-790785,102660,0
-790784,102663,0
-790783,102666,0
-790781,102669,0
-790780,102672,0
-790778,102675,0
-790777,102678,0
-790776,102681,0
-790774,102683,0
-790773,102686,0
-790772,102689,0
-790770,102692,0
-790769,102695,0
-790768,102698,0
-790766,102701,0
-790765,102704,0
-790764,102707,0
-790763,102710,0
-790761,102712,0
-790760,102715,0
-790759,102718,0
-790758,102721,0
-790757,102724,0
-790755,102727,0
-790754,102730,0
-790753,102733,0
-790752,102736,0
-790751,102739,0
-790750,102742,0
-790749,102744,0
-790748,102747,0
-790746,102750,0
-790745,102753,0
-790744,102756,0
-790743,102759,0
-790742,102762,0
-790741,102765,0
-790740,102768,0
-790739,102771,0
-790738,102774,0
-790737,102776,0
-790736,102779,0
-790735,102782,0
-790735,102785,0
-790734,102788,0
-790733,102791,0
-790732,102794,0
-790731,102797,0
-790730,102800,0
-790729,102803,0
-790728,102806,0
-790728,102808,0
-790727,102811,0
-790726,102814,0
-790725,102817,0
-790724,102820,0
-790724,102823,0
-790723,102826,0
-790722,102829,0
-790721,102832,0
-790721,102835,0
-790720,102838,0
-790719,102840,0
-790718,102843,0
-790718,102846,0
-790717,102849,0
-790716,102852,0
-790716,102855,0
-790715,102858,0
-790715,102861,0
-790714,102864,0
-790713,102867,0
-790713,102870,0
-790712,102872,0
-790712,102875,0
-790711,102878,0
-790711,102881,0
-790710,102884,0
-790709,102887,0
-790709,102890,0
-790708,102893,0
-790708,102896,0
-790708,102899,0
-790707,102902,0
-790707,102905,0
-790706,102907,0
-790706,102910,0
-790705,102913,0
-790705,102916,0
-790705,102919,0
-790704,102922,0
-790704,102925,0
-790703,102928,0
-790703,102931,0
-790703,102934,0
-790702,102937,0
-790702,102940,0
-790702,102942,0
-790701,102945,0
-790701,102948,0
-790701,102951,0
-790701,102954,0
-790700,102957,0
-790700,102960,0
-790700,102963,0
-790700,102966,0
-790700,102969,0
-790699,102972,0
-790699,102974,0
-790699,102977,0
-790699,102980,0
-790699,102983,0
-790699,102986,0
-790698,102989,0
-790698,102992,0
-790698,102995,0
-790698,102998,0
-790698,103001,0
-790698,103004,0
-790698,103006,0
-790698,103009,0
-790698,103012,0
-790698,103015,0
-790698,103018,0
-790698,103021,0
-790698,103024,0
-790698,103027,0
-790698,103030,0
-790698,103033,0
-790698,103036,0
-790698,103038,0
-790698,103041,0
-790698,103044,0
-790698,103047,0
-790698,103050,0
-790698,103053,0
-790698,103056,0
-790698,103059,0
-790699,103062,0
-790699,103065,0
-790699,103068,0
-790699,103071,0
-790699,103073,0
-790699,103076,0
-790700,103079,0
-790700,103082,0
-790700,103085,0
-790700,103088,0
-790700,103091,0
-790701,103094,0
-790701,103097,0
-790701,103100,0
-790702,103103,0
-790702,103105,0
-790702,103108,0
-790702,103111,0
-790703,103114,0
-790703,103117,0
-790703,103120,0
-790704,103123,0
-790704,103126,0
-790704,103129,0
-790705,103132,0
-790705,103135,0
-790706,103137,0
-790706,103140,0
-790706,103143,0
-790707,103146,0
-790707,103149,0
-790708,103152,0
-790708,103155,0
-790708,103158,0
-790709,103161,0
-790709,103164,0
-790710,103167,0
-790710,103170,0
-790711,103172,0
-790711,103175,0
-790712,103178,0
-790712,103181,0
-790713,103184,0
-790714,103187,0
-790714,103190,0
-790715,103193,0
-790715,103196,0
-790716,103199,0
-790716,103202,0
-790717,103205,0
-790718,103207,0
-790718,103210,0
-790719,103213,0
-790719,103216,0
-790720,103219,0
-790721,103222,0
-790721,103225,0
-790722,103228,0
-790723,103231,0
-790723,103234,0
-790724,103237,0
-790725,103239,0
-790725,103242,0
-790726,103245,0
-790727,103248,0
-790728,103251,0
-790728,103254,0
-790729,103257,0
-790730,103260,0
-790731,103263,0
-790731,103266,0
-790732,103269,0
-790733,103272,0
-790734,103274,0
-790735,103277,0
-790735,103280,0
-790736,103283,0
-790737,103286,0
-790738,103289,0
-790739,103292,0
-790739,103295,0
-790740,103298,0
-790741,103301,0
-790742,103303,0
-790743,103306,0
-790744,103309,0
-790745,103312,0
-790746,103315,0
-790746,103318,0
-790747,103321,0
-790748,103324,0
-790749,103327,0
-790750,103330,0
-790751,103333,0
-790752,103336,0
-790753,103339,0
-790754,103341,0
-790755,103344,0
-790756,103347,0
-790757,103350,0
-790758,103353,0
-790759,103356,0
-790760,103359,0
-790761,103362,0
-790762,103365,0
-790763,103368,0
-790764,103370,0
-790765,103373,0
-790766,103376,0
-790767,103379,0
-790768,103382,0
-790769,103385,0
-790770,103388,0
-790771,103391,0
-790772,103394,0
-790773,103397,0
-790775,103400,0
-790776,103402,0
-790777,103405,0
-790778,103408,0
-790779,103411,0
-790780,103414,0
-790781,103417,0
-790782,103420,0
-790783,103423,0
-790785,103426,0
-790786,103429,0
-790787,103432,0
-790788,103434,0
-790789,103437,0
-790790,103440,0
-790792,103443,0
-790793,103446,0
-790794,103449,0
-790795,103452,0
-790797,103455,0
-790798,103459,0
-790799,103462,0
-790801,103465,0
-790802,103468,0
-790803,103471,0
-790805,103474,0
-790806,103478,0
-790808,103481,0
-790809,103484,0
-790811,103488,0
-790812,103491,0
-790814,103495,0
-790815,103498,0
-790817,103502,0
-790818,103505,0
-790820,103509,0
-790822,103513,0
-790823,103517,0
-790825,103520,0
-790827,103524,0
-790829,103528,0
-790831,103532,0
-790833,103536,0
-790835,103540,0
-790836,103545,0
-790838,103549,0
-790841,103553,0
-790843,103558,0
-790845,103562,0
-790847,103567,0
-790849,103571,0
-790851,103576,0
-790854,103581,0
-790856,103585,0
-790858,103590,0
-790861,103595,0
-790863,103600,0
-790866,103605,0
-790868,103610,0
-790871,103616,0
-790873,103621,0
-790876,103626,0
-790879,103632,0
-790881,103637,0
-790884,103643,0
-790887,103648,0
-790890,103654,0
-790893,103660,0
-790896,103666,0
-790899,103671,0
-790902,103677,0
-790905,103683,0
-790908,103690,0
-790911,103696,0
-790914,103702,0
-790917,103708,0
-790920,103715,0
-790924,103721,0
-790927,103728,0
-790930,103734,0
-790934,103741,0
-790937,103748,0
-790940,103755,0
-790944,103761,0
-790947,103768,0
-790951,103775,0
-790954,103782,0
-790958,103789,0
-790961,103796,0
-790965,103804,0
-790969,103811,0
-790972,103818,0
-790976,103826,0
-790979,103833,0
-790983,103840,0
-790987,103848,0
-790990,103856,0
-790994,103863,0
-790997,103871,0
-791001,103878,0
-791005,103886,0
-791008,103894,0
-791012,103902,0
-791015,103910,0
-791019,103917,0
-791022,103925,0
-791026,103933,0
-791030,103941,0
-791033,103949,0
-791036,103957,0
-791040,103965,0
-791043,103973,0
-791047,103981,0
-791050,103989,0
-791053,103998,0
-791056,104006,0
-791060,104014,0
-791063,104022,0
-791066,104030,0
-791069,104038,0
-791072,104046,0
-791075,104054,0
-791078,104062,0
-791081,104070,0
-791084,104079,0
-791087,104087,0
-791089,104095,0
-791092,104103,0
-791095,104111,0
-791097,104119,0
-791100,104127,0
-791102,104135,0
-791105,104144,0
-791107,104152,0
-791109,104160,0
-791112,104168,0
-791114,104176,0
-791116,104184,0
-791118,104192,0
-791120,104200,0
-791122,104208,0
-791124,104216,0
-791126,104224,0
-791127,104233,0
-791129,104241,0
-791131,104249,0
-791132,104257,0
-791134,104265,0
-791135,104274,0
-791136,104282,0
-791138,104290,0
-791139,104298,0
-791140,104306,0
-791141,104314,0
-791142,104322,0
-791143,104330,0
-791144,104338,0
-791144,104347,0
-791145,104355,0
-791146,104363,0
-791146,104371,0
-791147,104379,0
-791147,104387,0
-791147,104395,0
-791147,104403,0
-791148,104411,0
-791148,104419,0
-791148,104428,0
-791148,104436,0
-791147,104444,0
-791147,104452,0
-791147,104460,0
-791146,104468,0
-791146,104476,0
-791145,104484,0
-791144,104492,0
-791144,104501,0
-791143,104509,0
-791142,104517,0
-791141,104525,0
-791139,104533,0
-791138,104541,0
-791137,104549,0
-791136,104557,0
-791134,104565,0
-791132,104574,0
-791131,104582,0
-791129,104590,0
-791127,104598,0
-791125,104606,0
-791123,104614,0
-791121,104622,0
-791119,104630,0
-791117,104638,0
-791114,104646,0
-791112,104655,0
-791109,104663,0
-791106,104671,0
-791104,104679,0
-791101,104687,0
-791098,104695,0
-791095,104703,0
-791092,104711,0
-791088,104719,0
-791085,104728,0
-791082,104736,0
-791078,104744,0
-791075,104752,0
-791071,104760,0
-791067,104768,0
-791063,104776,0
-791059,104784,0
-791055,104792,0
-791051,104800,0
-791047,104808,0
-791042,104817,0
-791038,104825,0
-791033,104833,0
-791028,104841,0
-791024,104849,0
-791019,104857,0
-791014,104865,0
-791009,104873,0
-791004,104881,0
-790998,104889,0
-790993,104898,0
-790988,104906,0
-790982,104914,0
-790976,104922,0
-790971,104930,0
-790965,104938,0
-790959,104946,0
-790953,104954,0
-790947,104962,0
-790941,104971,0
-790934,104979,0
-790928,104987,0
-790921,104995,0
-790915,105003,0
-790908,105011,0
-790901,105019,0
-790894,105027,0
-790887,105035,0
-790880,105044,0
-790873,105052,0
-790866,105060,0
-790859,105068,0
-790851,105076,0
-790844,105084,0
-790836,105092,0
-790828,105100,0
-790821,105108,0
-790813,105117,0
-790805,105125,0
-790796,105133,0
-790788,105141,0
-790780,105149,0
-790772,105157,0
-790763,105165,0
-790755,105173,0
-790746,105181,0
-790737,105189,0
-790728,105197,0
-790720,105206,0
-790711,105214,0
-790701,105222,0
-790692,105230,0
-790683,105238,0
-790674,105246,0
-790664,105254,0
-790655,105262,0
-790645,105270,0
-790635,105279,0
-790626,105287,0
-790616,105295,0
-790606,105303,0
-790596,105311,0
-790586,105319,0
-790575,105327,0
-790565,105335,0
-790555,105343,0
-790544,105351,0
-790534,105360,0
-790523,105368,0
-790512,105376,0
-790502,105384,0
-790491,105392,0
-790480,105400,0
-790469,105408,0
-790458,105416,0
-790447,105424,0
-790436,105432,0
-790424,105441,0
-790413,105449,0
-790401,105457,0
-790390,105465,0
-790378,105473,0
-790367,105481,0
-790355,105489,0
-790343,105497,0
-790331,105505,0
-790319,105513,0
-790307,105522,0
-790295,105530,0
-790283,105538,0
-790271,105546,0
-790259,105554,0
-790246,105562,0
-790234,105570,0
-790221,105578,0
-790209,105587,0
-790196,105595,0
-790183,105603,0
-790171,105611,0
-790158,105619,0
-790145,105627,0
-790132,105635,0
-790119,105643,0
-790106,105651,0
-790093,105659,0
-790080,105668,0
-790067,105676,0
-790054,105684,0
-790041,105692,0
-790027,105700,0
-790014,105708,0
-790001,105716,0
-789987,105724,0
-789974,105732,0
-789960,105741,0
